order_id,order_details_id,pizza_id,quantity
16786,38035,bbq_ckn_l,1
16786,38036,brie_carre_s,2
16786,38037,ckn_pesto_m,1
16786,38038,classic_dlx_l,1
16786,38039,five_cheese_l,2
16786,38040,green_garden_m,1
16786,38041,green_garden_s,1
16786,38042,hawaiian_l,1
16786,38043,soppressata_l,2
16786,38044,soppressata_m,1
16786,38045,thai_ckn_l,1
16787,38046,green_garden_m,1
16788,38047,prsc_argla_m,1
16788,38048,southw_ckn_l,1
16789,38049,five_cheese_l,1
16789,38050,ital_veggie_s,1
16789,38051,southw_ckn_l,1
16790,38052,pepperoni_m,1
16790,38053,prsc_argla_m,1
16791,38054,classic_dlx_s,1
16792,38055,calabrese_m,1
16793,38056,five_cheese_l,1
16793,38057,spinach_supr_s,1
16794,38058,calabrese_m,1
16794,38059,classic_dlx_m,1
16794,38060,green_garden_s,1
16794,38061,peppr_salami_m,1
16795,38062,hawaiian_l,1
16795,38063,peppr_salami_l,1
16795,38064,spicy_ital_l,1
16795,38065,thai_ckn_s,1
16796,38066,sicilian_l,1
16797,38067,napolitana_m,1
16797,38068,peppr_salami_m,1
16797,38069,thai_ckn_s,1
16797,38070,veggie_veg_m,1
16798,38071,pepperoni_l,1
16798,38072,sicilian_s,1
16799,38073,mediterraneo_m,1
16800,38074,big_meat_s,1
16800,38075,five_cheese_l,1
16800,38076,ital_supr_m,1
16800,38077,pepperoni_s,1
16801,38078,five_cheese_l,1
16801,38079,sicilian_s,1
16802,38080,calabrese_m,1
16802,38081,ital_veggie_s,1
16803,38082,green_garden_s,1
16803,38083,ital_supr_l,1
16803,38084,soppressata_l,1
16804,38085,southw_ckn_s,1
16804,38086,spinach_fet_m,1
16804,38087,spinach_supr_m,1
16805,38088,bbq_ckn_m,1
16805,38089,brie_carre_s,1
16805,38090,pepperoni_l,1
16805,38091,peppr_salami_m,1
16806,38092,southw_ckn_m,1
16807,38093,big_meat_s,1
16807,38094,four_cheese_l,1
16807,38095,soppressata_s,1
16807,38096,spinach_fet_m,1
16808,38097,brie_carre_s,1
16808,38098,prsc_argla_m,1
16809,38099,big_meat_s,1
16809,38100,green_garden_s,1
16810,38101,calabrese_m,1
16811,38102,ckn_pesto_m,1
16812,38103,mexicana_l,1
16812,38104,the_greek_s,1
16813,38105,cali_ckn_s,1
16813,38106,classic_dlx_s,1
16813,38107,four_cheese_l,1
16813,38108,pepperoni_l,1
16814,38109,bbq_ckn_l,1
16814,38110,sicilian_l,1
16814,38111,thai_ckn_l,1
16815,38112,big_meat_s,1
16815,38113,five_cheese_l,1
16815,38114,southw_ckn_m,1
16815,38115,spin_pesto_m,1
16816,38116,bbq_ckn_m,1
16816,38117,hawaiian_m,1
16817,38118,hawaiian_m,1
16818,38119,cali_ckn_s,2
16819,38120,hawaiian_l,1
16819,38121,ital_supr_m,1
16819,38122,thai_ckn_l,1
16820,38123,spinach_fet_l,1
16821,38124,five_cheese_l,1
16821,38125,southw_ckn_s,1
16822,38126,ital_cpcllo_m,1
16823,38127,pepperoni_m,1
16823,38128,sicilian_m,1
16823,38129,spin_pesto_s,1
16823,38130,the_greek_m,1
16824,38131,mediterraneo_s,1
16824,38132,spinach_fet_l,1
16825,38133,five_cheese_l,1
16825,38134,prsc_argla_s,1
16825,38135,spinach_fet_l,1
16825,38136,thai_ckn_s,1
16826,38137,pepperoni_m,1
16826,38138,spin_pesto_l,1
16827,38139,four_cheese_l,1
16827,38140,green_garden_l,1
16827,38141,ital_cpcllo_m,1
16827,38142,pepperoni_l,1
16828,38143,classic_dlx_l,1
16828,38144,four_cheese_l,1
16828,38145,hawaiian_s,1
16828,38146,thai_ckn_m,1
16829,38147,thai_ckn_l,1
16830,38148,pep_msh_pep_s,1
16831,38149,calabrese_l,1
16831,38150,classic_dlx_s,1
16831,38151,ital_veggie_m,1
16832,38152,bbq_ckn_l,1
16833,38153,mediterraneo_l,1
16834,38154,hawaiian_s,1
16835,38155,bbq_ckn_s,1
16835,38156,big_meat_s,1
16835,38157,ckn_pesto_m,1
16835,38158,hawaiian_s,1
16835,38159,ital_supr_s,1
16835,38160,napolitana_m,1
16835,38161,napolitana_s,1
16835,38162,pep_msh_pep_s,1
16835,38163,pepperoni_m,1
16835,38164,sicilian_m,1
16835,38165,sicilian_s,1
16835,38166,veggie_veg_m,1
16836,38167,mexicana_l,1
16836,38168,napolitana_s,1
16836,38169,sicilian_m,1
16836,38170,southw_ckn_l,1
16837,38171,sicilian_l,1
16837,38172,thai_ckn_s,1
16838,38173,sicilian_m,1
16839,38174,napolitana_s,1
16839,38175,southw_ckn_l,1
16840,38176,spinach_supr_l,1
16841,38177,four_cheese_m,1
16841,38178,hawaiian_l,1
16841,38179,pepperoni_m,1
16841,38180,peppr_salami_l,1
16841,38181,the_greek_m,1
16842,38182,pep_msh_pep_l,1
16843,38183,napolitana_l,1
16843,38184,thai_ckn_l,1
16844,38185,sicilian_s,1
16845,38186,pep_msh_pep_s,1
16845,38187,spinach_fet_s,1
16846,38188,cali_ckn_s,1
16847,38189,classic_dlx_s,1
16847,38190,ital_veggie_l,1
16847,38191,prsc_argla_l,1
16847,38192,soppressata_m,1
16848,38193,napolitana_m,1
16848,38194,sicilian_m,1
16848,38195,soppressata_l,1
16848,38196,thai_ckn_s,1
16849,38197,mexicana_l,1
16849,38198,spicy_ital_m,1
16850,38199,ckn_alfredo_m,1
16850,38200,four_cheese_l,1
16850,38201,pep_msh_pep_l,1
16850,38202,spinach_fet_m,1
16851,38203,prsc_argla_m,1
16852,38204,bbq_ckn_l,1
16852,38205,big_meat_s,1
16852,38206,soppressata_l,1
16853,38207,calabrese_l,1
16853,38208,ital_cpcllo_m,1
16853,38209,peppr_salami_s,1
16854,38210,ital_cpcllo_l,1
16854,38211,ital_cpcllo_m,1
16855,38212,soppressata_m,1
16855,38213,thai_ckn_l,1
16856,38214,big_meat_s,1
16856,38215,mexicana_l,1
16857,38216,big_meat_s,1
16857,38217,southw_ckn_m,1
16857,38218,spinach_supr_l,1
16858,38219,bbq_ckn_s,1
16858,38220,prsc_argla_m,1
16859,38221,classic_dlx_m,1
16860,38222,big_meat_s,1
16860,38223,ital_supr_l,1
16860,38224,napolitana_l,1
16860,38225,spinach_fet_l,1
16861,38226,four_cheese_l,1
16862,38227,southw_ckn_m,1
16862,38228,spinach_supr_l,1
16863,38229,four_cheese_m,1
16864,38230,pepperoni_s,1
16864,38231,soppressata_l,1
16865,38232,prsc_argla_s,1
16865,38233,southw_ckn_l,1
16866,38234,four_cheese_l,1
16866,38235,ital_cpcllo_l,1
16866,38236,ital_supr_m,1
16867,38237,thai_ckn_l,1
16868,38238,five_cheese_l,1
16869,38239,hawaiian_l,1
16869,38240,mediterraneo_s,1
16869,38241,sicilian_l,1
16870,38242,ckn_alfredo_l,1
16870,38243,five_cheese_l,1
16871,38244,napolitana_s,1
16871,38245,prsc_argla_m,1
16871,38246,soppressata_s,1
16871,38247,spicy_ital_l,1
16872,38248,cali_ckn_l,1
16872,38249,four_cheese_l,1
16872,38250,ital_veggie_m,1
16872,38251,pep_msh_pep_l,1
16873,38252,five_cheese_l,1
16873,38253,green_garden_s,1
16873,38254,spicy_ital_m,1
16874,38255,green_garden_m,1
16875,38256,classic_dlx_s,1
16875,38257,pepperoni_m,1
16876,38258,prsc_argla_l,1
16876,38259,thai_ckn_l,1
16877,38260,ckn_alfredo_m,1
16877,38261,hawaiian_s,1
16877,38262,soppressata_s,1
16877,38263,southw_ckn_l,1
16878,38264,napolitana_m,1
16879,38265,ital_cpcllo_l,1
16880,38266,bbq_ckn_l,1
16880,38267,classic_dlx_l,1
16880,38268,southw_ckn_m,1
16880,38269,spicy_ital_s,1
16881,38270,ckn_pesto_m,1
16881,38271,classic_dlx_m,1
16881,38272,pep_msh_pep_s,1
16882,38273,prsc_argla_m,1
16883,38274,pep_msh_pep_m,1
16884,38275,thai_ckn_l,1
16885,38276,bbq_ckn_s,1
16885,38277,green_garden_s,1
16886,38278,calabrese_l,1
16886,38279,veggie_veg_s,1
16887,38280,classic_dlx_m,1
16887,38281,prsc_argla_m,1
16887,38282,spin_pesto_s,1
16888,38283,big_meat_s,1
16889,38284,pepperoni_l,1
16890,38285,classic_dlx_s,1
16890,38286,ital_supr_m,1
16890,38287,sicilian_s,1
16891,38288,hawaiian_l,1
16891,38289,ital_veggie_m,1
16891,38290,mexicana_m,1
16891,38291,napolitana_l,1
16891,38292,prsc_argla_m,1
16891,38293,soppressata_m,1
16892,38294,classic_dlx_m,1
16892,38295,spin_pesto_m,1
16893,38296,brie_carre_s,1
16893,38297,veggie_veg_l,1
16894,38298,bbq_ckn_m,1
16894,38299,big_meat_s,1
16894,38300,classic_dlx_m,1
16894,38301,pep_msh_pep_s,1
16895,38302,four_cheese_m,1
16896,38303,big_meat_s,1
16896,38304,calabrese_m,1
16896,38305,spinach_fet_l,1
16897,38306,soppressata_s,1
16898,38307,four_cheese_l,1
16899,38308,ital_veggie_m,1
16899,38309,spicy_ital_s,1
16899,38310,thai_ckn_m,1
16900,38311,hawaiian_l,1
16901,38312,hawaiian_l,1
16902,38313,four_cheese_m,1
16902,38314,sicilian_m,1
16902,38315,the_greek_m,1
16903,38316,prsc_argla_m,1
16903,38317,spicy_ital_m,1
16904,38318,ckn_pesto_s,1
16904,38319,four_cheese_l,1
16904,38320,hawaiian_l,1
16904,38321,southw_ckn_m,1
16905,38322,bbq_ckn_l,1
16905,38323,peppr_salami_s,1
16905,38324,prsc_argla_l,1
16905,38325,thai_ckn_m,1
16906,38326,cali_ckn_m,1
16906,38327,mexicana_l,1
16907,38328,big_meat_s,1
16907,38329,hawaiian_s,1
16907,38330,ital_veggie_l,1
16907,38331,napolitana_s,1
16907,38332,southw_ckn_l,1
16907,38333,thai_ckn_l,1
16907,38334,the_greek_l,1
16907,38335,the_greek_xl,1
16907,38336,veggie_veg_s,1
16908,38337,four_cheese_l,1
16909,38338,big_meat_s,1
16910,38339,bbq_ckn_m,1
16910,38340,soppressata_m,1
16910,38341,southw_ckn_m,1
16911,38342,spinach_supr_s,1
16912,38343,ital_cpcllo_l,1
16912,38344,ital_cpcllo_m,1
16913,38345,big_meat_s,1
16913,38346,four_cheese_l,1
16913,38347,the_greek_l,1
16914,38348,big_meat_s,1
16914,38349,ital_supr_m,1
16915,38350,green_garden_s,1
16915,38351,mexicana_s,1
16915,38352,thai_ckn_l,1
16916,38353,spinach_supr_l,1
16917,38354,ital_supr_l,1
16917,38355,thai_ckn_s,1
16918,38356,pepperoni_l,1
16919,38357,bbq_ckn_m,1
16919,38358,ckn_pesto_s,1
16919,38359,southw_ckn_l,1
16920,38360,calabrese_m,1
16920,38361,sicilian_m,1
16921,38362,peppr_salami_m,1
16921,38363,soppressata_m,1
16922,38364,hawaiian_l,1
16922,38365,hawaiian_s,1
16922,38366,mexicana_l,1
16923,38367,bbq_ckn_s,1
16923,38368,mediterraneo_s,1
16924,38369,calabrese_m,1
16924,38370,spinach_fet_l,1
16924,38371,thai_ckn_m,1
16925,38372,green_garden_s,1
16926,38373,napolitana_m,1
16926,38374,sicilian_s,1
16926,38375,veggie_veg_s,1
16927,38376,sicilian_s,1
16928,38377,southw_ckn_l,1
16929,38378,cali_ckn_s,1
16929,38379,four_cheese_l,1
16930,38380,spinach_fet_l,1
16931,38381,bbq_ckn_m,2
16931,38382,pep_msh_pep_m,1
16931,38383,peppr_salami_l,1
16932,38384,prsc_argla_m,1
16933,38385,pepperoni_l,1
16933,38386,spinach_fet_m,1
16934,38387,ckn_pesto_l,1
16934,38388,four_cheese_l,1
16934,38389,mexicana_m,1
16934,38390,spicy_ital_m,1
16935,38391,bbq_ckn_m,1
16935,38392,peppr_salami_m,1
16935,38393,spin_pesto_s,1
16935,38394,spinach_supr_s,1
16936,38395,napolitana_s,1
16936,38396,prsc_argla_l,1
16936,38397,the_greek_s,1
16937,38398,mediterraneo_m,1
16938,38399,green_garden_m,1
16938,38400,the_greek_xl,1
16939,38401,ital_cpcllo_l,1
16939,38402,peppr_salami_s,1
16939,38403,prsc_argla_l,1
16939,38404,the_greek_xl,1
16940,38405,prsc_argla_m,1
16941,38406,bbq_ckn_m,1
16941,38407,classic_dlx_m,1
16941,38408,sicilian_l,1
16941,38409,spinach_supr_m,1
16942,38410,brie_carre_s,1
16942,38411,green_garden_l,1
16942,38412,mediterraneo_s,1
16943,38413,ital_supr_l,1
16943,38414,peppr_salami_l,1
16943,38415,prsc_argla_m,1
16943,38416,spicy_ital_l,1
16944,38417,ckn_pesto_l,1
16944,38418,five_cheese_l,1
16944,38419,spinach_supr_l,1
16944,38420,thai_ckn_s,1
16945,38421,cali_ckn_s,1
16946,38422,cali_ckn_m,1
16946,38423,ckn_alfredo_m,1
16946,38424,pep_msh_pep_m,1
16946,38425,peppr_salami_s,1
16946,38426,spicy_ital_l,2
16946,38427,spicy_ital_s,1
16946,38428,veggie_veg_m,1
16947,38429,hawaiian_s,1
16948,38430,napolitana_m,1
16948,38431,spinach_supr_m,1
16948,38432,thai_ckn_s,1
16949,38433,pepperoni_l,1
16950,38434,ital_veggie_s,1
16950,38435,prsc_argla_l,1
16951,38436,mediterraneo_m,1
16951,38437,thai_ckn_l,1
16952,38438,bbq_ckn_l,1
16952,38439,five_cheese_l,1
16952,38440,napolitana_m,1
16953,38441,spinach_fet_m,1
16954,38442,thai_ckn_l,1
16955,38443,hawaiian_l,1
16955,38444,southw_ckn_m,1
16956,38445,ckn_alfredo_m,1
16957,38446,pepperoni_s,1
16958,38447,bbq_ckn_m,1
16959,38448,mediterraneo_l,1
16959,38449,peppr_salami_m,1
16959,38450,sicilian_m,1
16959,38451,spicy_ital_m,1
16959,38452,thai_ckn_l,1
16960,38453,bbq_ckn_m,1
16960,38454,ckn_alfredo_s,1
16960,38455,mediterraneo_m,1
16960,38456,mexicana_m,1
16961,38457,cali_ckn_s,1
16961,38458,hawaiian_m,1
16961,38459,pepperoni_m,1
16961,38460,peppr_salami_s,1
16962,38461,calabrese_m,1
16962,38462,classic_dlx_m,1
16962,38463,thai_ckn_m,1
16963,38464,ital_cpcllo_m,1
16964,38465,pep_msh_pep_m,1
16964,38466,pepperoni_s,1
16964,38467,spinach_fet_l,1
16965,38468,sicilian_m,1
16965,38469,spinach_supr_s,1
16965,38470,veggie_veg_l,1
16966,38471,classic_dlx_m,1
16966,38472,ital_supr_m,1
16966,38473,pepperoni_m,1
16966,38474,veggie_veg_m,1
16967,38475,classic_dlx_l,1
16967,38476,hawaiian_s,1
16967,38477,mediterraneo_l,1
16967,38478,peppr_salami_l,1
16967,38479,soppressata_l,1
16967,38480,southw_ckn_l,1
16967,38481,the_greek_l,1
16968,38482,ckn_alfredo_m,1
16968,38483,spin_pesto_s,1
16969,38484,the_greek_xl,1
16970,38485,calabrese_m,1
16970,38486,ital_veggie_l,1
16970,38487,spicy_ital_l,1
16971,38488,spicy_ital_l,1
16972,38489,classic_dlx_s,1
16973,38490,classic_dlx_l,1
16973,38491,ital_cpcllo_s,1
16973,38492,napolitana_l,1
16973,38493,veggie_veg_l,1
16974,38494,four_cheese_l,1
16975,38495,bbq_ckn_l,1
16975,38496,hawaiian_s,2
16975,38497,mexicana_m,1
16975,38498,pepperoni_s,1
16975,38499,prsc_argla_m,1
16975,38500,spin_pesto_s,1
16975,38501,spinach_fet_m,1
16975,38502,veggie_veg_l,1
16976,38503,cali_ckn_s,1
16976,38504,four_cheese_l,1
16976,38505,mexicana_m,1
16976,38506,thai_ckn_l,1
16977,38507,classic_dlx_s,1
16977,38508,four_cheese_l,1
16977,38509,hawaiian_s,1
16977,38510,spin_pesto_m,1
16978,38511,ckn_alfredo_m,1
16979,38512,big_meat_s,1
16979,38513,cali_ckn_m,1
16979,38514,five_cheese_l,1
16979,38515,hawaiian_s,1
16979,38516,ital_veggie_s,1
16979,38517,napolitana_l,1
16979,38518,soppressata_m,1
16979,38519,veggie_veg_l,1
16980,38520,cali_ckn_m,1
16981,38521,cali_ckn_m,1
16981,38522,five_cheese_l,1
16981,38523,the_greek_s,1
16982,38524,bbq_ckn_l,1
16982,38525,ital_veggie_m,1
16982,38526,pepperoni_l,1
16982,38527,prsc_argla_m,1
16983,38528,classic_dlx_m,1
16983,38529,sicilian_s,1
16983,38530,spicy_ital_l,1
16984,38531,bbq_ckn_m,1
16984,38532,mexicana_s,1
16984,38533,prsc_argla_s,1
16984,38534,thai_ckn_m,1
16985,38535,brie_carre_s,1
16986,38536,napolitana_l,1
16986,38537,pep_msh_pep_s,1
16987,38538,hawaiian_s,1
16987,38539,ital_veggie_l,1
16988,38540,pepperoni_m,1
16988,38541,thai_ckn_l,1
16989,38542,green_garden_s,1
16989,38543,pepperoni_m,1
16989,38544,sicilian_l,1
16989,38545,southw_ckn_l,1
16990,38546,cali_ckn_l,1
16991,38547,hawaiian_m,1
16992,38548,cali_ckn_l,1
16992,38549,ital_cpcllo_l,1
16993,38550,veggie_veg_s,1
16994,38551,ital_supr_m,1
16994,38552,ital_veggie_s,1
16994,38553,prsc_argla_l,1
16994,38554,sicilian_s,1
16995,38555,southw_ckn_s,1
16996,38556,southw_ckn_s,1
16997,38557,bbq_ckn_m,1
16997,38558,ckn_pesto_m,1
16997,38559,peppr_salami_s,1
16997,38560,spinach_supr_m,1
16998,38561,ckn_pesto_m,1
16998,38562,southw_ckn_l,1
16998,38563,spicy_ital_l,1
16999,38564,five_cheese_l,1
16999,38565,the_greek_m,1
17000,38566,five_cheese_l,1
17000,38567,soppressata_s,1
17001,38568,ital_supr_m,1
17002,38569,peppr_salami_l,1
17003,38570,napolitana_l,1
17003,38571,pepperoni_m,1
17003,38572,spinach_fet_l,1
17004,38573,four_cheese_l,1
17004,38574,veggie_veg_m,1
17005,38575,cali_ckn_s,1
17005,38576,ckn_pesto_s,1
17006,38577,napolitana_l,1
17006,38578,thai_ckn_l,1
17007,38579,ital_supr_m,1
17007,38580,mediterraneo_l,1
17007,38581,pepperoni_s,1
17008,38582,ital_cpcllo_l,1
17008,38583,spicy_ital_l,1
17008,38584,veggie_veg_m,1
17009,38585,ckn_alfredo_m,1
17009,38586,ital_supr_l,1
17009,38587,peppr_salami_l,1
17009,38588,thai_ckn_s,1
17010,38589,big_meat_s,1
17011,38590,calabrese_m,1
17012,38591,spicy_ital_s,1
17013,38592,four_cheese_m,1
17013,38593,thai_ckn_l,1
17014,38594,cali_ckn_s,1
17014,38595,sicilian_s,1
17015,38596,classic_dlx_m,1
17016,38597,ital_cpcllo_m,1
17016,38598,napolitana_s,1
17016,38599,veggie_veg_l,1
17017,38600,five_cheese_l,1
17017,38601,green_garden_s,1
17017,38602,ital_veggie_l,1
17017,38603,thai_ckn_l,1
17018,38604,hawaiian_m,1
17018,38605,spinach_supr_s,1
17019,38606,pepperoni_m,1
17019,38607,spinach_fet_m,1
17019,38608,veggie_veg_m,1
17020,38609,big_meat_s,1
17020,38610,thai_ckn_s,1
17021,38611,classic_dlx_s,1
17022,38612,five_cheese_l,1
17022,38613,hawaiian_s,1
17022,38614,mexicana_l,1
17023,38615,spicy_ital_s,1
17024,38616,big_meat_s,1
17024,38617,ckn_pesto_l,1
17024,38618,sicilian_m,1
17024,38619,veggie_veg_s,1
17025,38620,pepperoni_l,1
17026,38621,calabrese_l,1
17026,38622,ital_supr_m,1
17027,38623,cali_ckn_m,2
17027,38624,ital_veggie_l,1
17027,38625,pep_msh_pep_m,1
17028,38626,sicilian_l,1
17029,38627,big_meat_s,1
17029,38628,cali_ckn_s,1
17029,38629,four_cheese_m,1
17029,38630,peppr_salami_l,1
17030,38631,hawaiian_l,1
17030,38632,spinach_fet_m,1
17031,38633,five_cheese_l,1
17031,38634,spinach_supr_m,1
17032,38635,four_cheese_l,1
17032,38636,hawaiian_l,1
17032,38637,southw_ckn_l,1
17033,38638,southw_ckn_l,1
17034,38639,bbq_ckn_l,1
17035,38640,bbq_ckn_m,1
17035,38641,ckn_alfredo_m,1
17035,38642,classic_dlx_s,1
17035,38643,sicilian_l,1
17036,38644,ckn_pesto_s,1
17036,38645,four_cheese_m,2
17037,38646,ital_veggie_s,1
17038,38647,southw_ckn_s,1
17038,38648,the_greek_xl,1
17039,38649,brie_carre_s,1
17039,38650,spin_pesto_l,1
17039,38651,spinach_supr_m,1
17040,38652,hawaiian_s,1
17041,38653,calabrese_m,1
17041,38654,classic_dlx_s,1
17041,38655,hawaiian_s,1
17041,38656,mediterraneo_l,1
17042,38657,the_greek_xl,1
17043,38658,ital_cpcllo_s,1
17044,38659,prsc_argla_m,1
17044,38660,spinach_supr_s,1
17045,38661,cali_ckn_l,1
17046,38662,spicy_ital_m,1
17047,38663,spinach_fet_l,1
17048,38664,hawaiian_l,1
17048,38665,pep_msh_pep_s,1
17049,38666,big_meat_s,1
17049,38667,brie_carre_s,1
17049,38668,four_cheese_l,2
17049,38669,hawaiian_l,1
17049,38670,ital_supr_m,1
17049,38671,mexicana_l,1
17049,38672,napolitana_m,1
17049,38673,sicilian_m,1
17049,38674,sicilian_s,1
17049,38675,soppressata_s,1
17049,38676,spicy_ital_m,1
17049,38677,thai_ckn_l,1
17049,38678,thai_ckn_s,1
17050,38679,spicy_ital_l,1
17051,38680,spicy_ital_l,1
17052,38681,ital_cpcllo_l,1
17052,38682,thai_ckn_l,1
17053,38683,big_meat_s,1
17053,38684,green_garden_m,1
17053,38685,mexicana_m,1
17053,38686,napolitana_s,1
17053,38687,pepperoni_l,1
17054,38688,bbq_ckn_s,1
17054,38689,classic_dlx_m,1
17055,38690,classic_dlx_m,1
17056,38691,spinach_fet_l,1
17056,38692,veggie_veg_l,1
17057,38693,spicy_ital_l,1
17058,38694,ckn_alfredo_m,1
17058,38695,mexicana_s,1
17058,38696,spinach_fet_m,1
17058,38697,thai_ckn_l,1
17058,38698,the_greek_m,1
17059,38699,cali_ckn_s,1
17059,38700,hawaiian_s,1
17059,38701,pepperoni_m,1
17059,38702,spinach_supr_l,1
17060,38703,classic_dlx_m,1
17061,38704,cali_ckn_l,1
17061,38705,the_greek_s,1
17062,38706,pepperoni_l,1
17063,38707,five_cheese_l,1
17064,38708,bbq_ckn_m,1
17064,38709,soppressata_l,1
17065,38710,cali_ckn_l,1
17066,38711,brie_carre_s,1
17067,38712,sicilian_s,1
17068,38713,bbq_ckn_m,1
17068,38714,cali_ckn_l,1
17068,38715,ital_supr_l,1
17068,38716,the_greek_l,1
17069,38717,pep_msh_pep_s,1
17069,38718,spinach_fet_s,1
17070,38719,ital_supr_l,1
17070,38720,sicilian_l,1
17071,38721,peppr_salami_s,1
17071,38722,sicilian_m,2
17072,38723,big_meat_s,1
17072,38724,five_cheese_l,1
17072,38725,mexicana_l,2
17073,38726,big_meat_s,1
17073,38727,spinach_fet_l,1
17074,38728,classic_dlx_m,1
17074,38729,southw_ckn_l,1
17074,38730,spin_pesto_m,1
17074,38731,veggie_veg_l,1
17075,38732,southw_ckn_l,2
17075,38733,veggie_veg_l,1
17076,38734,mexicana_m,1
17076,38735,napolitana_l,1
17076,38736,pepperoni_s,1
17076,38737,peppr_salami_l,1
17077,38738,hawaiian_m,1
17078,38739,prsc_argla_m,1
17078,38740,spinach_fet_m,1
17079,38741,mexicana_m,1
17079,38742,pepperoni_s,1
17079,38743,sicilian_s,1
17080,38744,spicy_ital_l,1
17081,38745,five_cheese_l,1
17081,38746,ital_cpcllo_l,1
17081,38747,ital_supr_m,1
17081,38748,sicilian_m,1
17082,38749,big_meat_s,1
17083,38750,cali_ckn_m,1
17083,38751,southw_ckn_l,1
17083,38752,spicy_ital_l,1
17083,38753,veggie_veg_m,1
17084,38754,big_meat_s,1
17084,38755,prsc_argla_l,1
17085,38756,classic_dlx_m,1
17085,38757,mediterraneo_m,1
17086,38758,pepperoni_m,1
17087,38759,bbq_ckn_m,1
17087,38760,hawaiian_m,1
17087,38761,thai_ckn_l,1
17088,38762,prsc_argla_m,1
17089,38763,ital_cpcllo_s,1
17090,38764,ckn_alfredo_m,1
17090,38765,hawaiian_l,1
17090,38766,sicilian_m,1
17090,38767,spicy_ital_l,1
17091,38768,bbq_ckn_s,1
17091,38769,classic_dlx_l,1
17091,38770,hawaiian_l,1
17092,38771,big_meat_s,2
17092,38772,pepperoni_l,1
17092,38773,veggie_veg_l,1
17093,38774,five_cheese_l,1
17093,38775,hawaiian_s,1
17094,38776,ital_cpcllo_l,1
17094,38777,peppr_salami_s,1
17095,38778,cali_ckn_l,1
17095,38779,five_cheese_l,1
17096,38780,thai_ckn_l,1
17097,38781,prsc_argla_s,1
17097,38782,soppressata_s,1
17097,38783,veggie_veg_s,1
17098,38784,ckn_pesto_l,1
17098,38785,spinach_supr_m,1
17098,38786,the_greek_l,1
17098,38787,the_greek_xl,1
17099,38788,big_meat_s,1
17099,38789,green_garden_s,1
17100,38790,thai_ckn_l,1
17101,38791,ital_supr_s,1
17101,38792,pep_msh_pep_s,1
17102,38793,brie_carre_s,1
17103,38794,spicy_ital_m,1
17104,38795,ital_veggie_l,1
17105,38796,hawaiian_l,1
17105,38797,ital_supr_s,1
17105,38798,spicy_ital_m,1
17106,38799,spicy_ital_l,1
17107,38800,big_meat_s,1
17107,38801,calabrese_s,1
17107,38802,classic_dlx_l,1
17108,38803,ckn_alfredo_l,1
17108,38804,pep_msh_pep_s,1
17108,38805,pepperoni_l,1
17108,38806,soppressata_l,1
17109,38807,pepperoni_s,1
17110,38808,ital_cpcllo_l,1
17110,38809,napolitana_s,1
17110,38810,spin_pesto_m,1
17111,38811,ckn_alfredo_m,1
17111,38812,ckn_pesto_m,1
17111,38813,hawaiian_s,1
17111,38814,ital_cpcllo_m,1
17111,38815,mediterraneo_m,1
17111,38816,peppr_salami_s,1
17111,38817,spinach_fet_m,1
17111,38818,spinach_supr_l,1
17111,38819,veggie_veg_m,1
17112,38820,bbq_ckn_l,3
17112,38821,bbq_ckn_m,1
17112,38822,five_cheese_l,1
17112,38823,ital_cpcllo_m,1
17112,38824,ital_veggie_l,1
17112,38825,prsc_argla_m,1
17112,38826,sicilian_l,1
17112,38827,spinach_fet_s,1
17112,38828,thai_ckn_s,2
17112,38829,the_greek_xl,2
17113,38830,thai_ckn_m,1
17114,38831,big_meat_s,1
17114,38832,four_cheese_l,1
17114,38833,green_garden_s,1
17114,38834,hawaiian_l,1
17115,38835,five_cheese_l,2
17115,38836,napolitana_l,1
17115,38837,thai_ckn_s,1
17116,38838,green_garden_s,1
17117,38839,ckn_alfredo_m,1
17117,38840,five_cheese_l,1
17117,38841,mexicana_m,1
17118,38842,hawaiian_l,1
17119,38843,napolitana_l,1
17119,38844,spicy_ital_m,1
17120,38845,cali_ckn_s,1
17120,38846,four_cheese_l,1
17120,38847,southw_ckn_m,1
17121,38848,bbq_ckn_l,1
17121,38849,classic_dlx_s,1
17121,38850,prsc_argla_l,1
17122,38851,spicy_ital_s,1
17123,38852,bbq_ckn_m,1
17124,38853,five_cheese_l,1
17124,38854,hawaiian_m,1
17124,38855,pep_msh_pep_s,1
17125,38856,bbq_ckn_s,1
17125,38857,mexicana_m,1
17126,38858,prsc_argla_s,1
17127,38859,sicilian_l,1
17128,38860,big_meat_s,1
17128,38861,peppr_salami_l,1
17129,38862,ital_cpcllo_s,1
17129,38863,sicilian_m,1
17130,38864,ital_supr_s,1
17130,38865,thai_ckn_s,1
17131,38866,pepperoni_m,1
17131,38867,the_greek_s,1
17132,38868,ital_cpcllo_l,1
17132,38869,prsc_argla_l,1
17133,38870,ital_veggie_m,1
17133,38871,veggie_veg_l,1
17133,38872,veggie_veg_m,1
17134,38873,pepperoni_l,1
17134,38874,spinach_fet_l,1
17135,38875,calabrese_l,1
17135,38876,sicilian_m,1
17136,38877,prsc_argla_m,1
17137,38878,ckn_alfredo_m,1
17137,38879,ckn_pesto_l,1
